,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,Wind Speed,wind.deg,wind.gust,rain.1h,Cloud Cover,sys.type,sys.id,Country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,message,visibility,snow.1h
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986183.0,10800.0,1054329.0,Vangaindrano,200,47.6,-23.35,67.87,70.29,67.87,67.87,1019.0,91.0,5.21,148.0,,0.79,69.0,,,MG,1588994005.0,1589033921.0,1019.0,1018.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986043.0,28800.0,2071860.0,Esperance,200,121.9,-33.87,50.0,46.29,50.0,50.0,1027.0,93.0,5.82,290.0,,,75.0,1.0,9525.0,AU,1588977187.0,1589015075.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986275.0,34200.0,2063056.0,Port Augusta,200,137.77,-32.5,56.03,44.02,55.0,59.0,1019.0,47.0,16.11,240.0,,,0.0,1.0,9613.0,AU,1588973231.0,1589011414.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986275.0,34200.0,6301965.0,Palmerston,200,130.98,-12.49,83.79,81.41,82.4,84.99,1013.0,54.0,13.87,100.0,,,0.0,1.0,9574.0,AU,1588973092.0,1589014812.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986276.0,36000.0,2016307.0,Solnechnyy,200,136.63,50.72,54.73,48.58,54.73,54.73,1009.0,40.0,4.32,14.0,,,100.0,,,RU,1588965237.0,1589019955.0,1009.0,975.0,,,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,1588986276.0,7200.0,3163146.0,Andenes,200,16.12,69.31,28.4,19.99,28.4,28.4,1008.0,86.0,6.93,210.0,,,100.0,1.0,1603.0,NO,1588985231.0,1589057805.0,,,,10000.0,0.15
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986276.0,18000.0,609924.0,Emba,200,58.14,48.83,55.69,51.69,55.69,55.69,1008.0,67.0,4.99,108.0,,,0.0,,,KZ,1588984440.0,1589038427.0,1008.0,981.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986277.0,-36000.0,5847411.0,Kahului,200,-156.47,20.89,72.57,64.9,66.99,80.6,1018.0,61.0,18.34,40.0,,,40.0,1.0,7879.0,US,1588953074.0,1589000007.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986277.0,10800.0,53157.0,Qandala,200,49.87,11.47,86.18,91.89,86.18,86.18,1010.0,59.0,3.56,128.0,,,0.0,,,SO,1588990727.0,1589036109.0,1010.0,1009.0,,,
0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1588986277.0,3600.0,2654728.0,Bridlington,200,-0.19,54.08,47.52,45.86,46.0,50.0,1016.0,93.0,1.12,310.0,,,0.0,1.0,1515.0,GB,1588997250.0,1589053615.0,,,,6000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986277.0,39600.0,2125693.0,Evensk,200,159.23,61.95,34.41,21.99,34.41,34.41,1007.0,86.0,15.37,23.0,,,0.0,,,RU,1588956392.0,1589017952.0,1007.0,1001.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,1588986278.0,18000.0,1337616.0,Naifaru,200,73.37,5.44,84.67,91.18,84.67,84.67,1008.0,76.0,8.12,307.0,,1.02,100.0,,,MV,1588985557.0,1589029999.0,1008.0,1008.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986278.0,28800.0,1803334.0,Linxi,200,118.43,39.7,61.32,57.97,61.32,61.32,1009.0,62.0,5.26,297.0,,,54.0,,,CN,1588971464.0,1589022464.0,1009.0,1005.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986278.0,-14400.0,3723593.0,Jérémie,200,-74.12,18.65,80.01,87.87,80.01,80.01,1015.0,79.0,2.3,101.0,,,100.0,,,HT,1588933510.0,1588980044.0,1015.0,1014.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986278.0,36000.0,2171099.0,Codrington,200,141.97,-38.27,53.51,42.17,53.51,53.51,1009.0,68.0,17.36,266.0,,0.31,100.0,,,AU,1588972871.0,1589009758.0,1009.0,1007.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986024.0,-14400.0,5150651.0,Clyde,200,-82.98,41.3,38.07,31.71,37.0,39.0,1011.0,67.0,4.0,1.0,11.01,,82.0,3.0,2016547.0,US,1588933208.0,1588984598.0,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986279.0,28800.0,1688696.0,San Policarpo,200,125.51,12.18,84.24,89.11,84.24,84.24,1010.0,65.0,5.95,56.0,,,19.0,,,PH,1588972521.0,1589018009.0,1010.0,1009.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986279.0,28800.0,1815251.0,Jiangyin,200,120.31,31.93,66.13,62.49,64.99,66.99,1000.0,77.0,11.43,289.0,,,32.0,3.0,2000146.0,CN,1588971960.0,1589021066.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986210.0,-10800.0,3447423.0,Soledade,200,-52.51,-28.82,47.19,43.54,47.19,47.19,1024.0,75.0,2.44,62.0,,,0.0,,,BR,1588932111.0,1588971071.0,1024.0,940.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986280.0,-10800.0,3839479.0,Rafaela,200,-61.49,-31.25,55.18,50.79,54.0,55.99,1015.0,51.0,3.0,336.0,8.99,,99.0,3.0,2007137.0,AR,1588934506.0,1588972986.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986280.0,-18000.0,3932145.0,Pisco,200,-76.22,-13.7,67.12,61.86,66.0,68.0,1011.0,82.0,16.11,200.0,,,51.0,1.0,8691.0,PE,1588936509.0,1588978053.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986281.0,-36000.0,4034496.0,Fare,200,-151.02,-16.7,82.94,86.2,82.94,82.94,1013.0,76.0,12.15,102.0,,,10.0,,,PF,1588954703.0,1588995762.0,1013.0,1013.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986281.0,16200.0,1160571.0,Khāsh,200,61.22,28.22,70.5,65.55,70.5,70.5,1009.0,21.0,1.63,346.0,,,0.0,,,IR,1588986525.0,1589034864.0,1009.0,859.0,,,
0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",stations,1588986281.0,18000.0,1513962.0,Gurlan,200,60.39,41.84,61.72,55.83,60.8,62.6,1008.0,82.0,13.87,250.0,,,75.0,1.0,9008.0,UZ,1588985081.0,1589036706.0,,,,8000.0,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1588986281.0,-14400.0,5105168.0,Sussex,200,-74.67,41.18,41.49,36.99,39.0,43.0,1003.0,87.0,3.36,90.0,,1.17,90.0,1.0,4163.0,US,1588931233.0,1588982585.0,,,,9656.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986282.0,7200.0,1023309.0,Aliwal North,200,26.71,-30.69,49.82,44.83,49.82,49.82,1025.0,48.0,2.24,148.0,,,0.0,,,ZA,1588999712.0,1589038241.0,1025.0,875.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986282.0,36000.0,2167426.0,Emerald,200,148.17,-23.53,75.0,72.61,73.4,77.0,1020.0,64.0,11.41,50.0,,,0.0,1.0,9524.0,AU,1588969876.0,1589009777.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986282.0,7200.0,3356213.0,Khorixas,200,14.97,-20.37,67.55,57.7,67.55,67.55,1017.0,29.0,11.72,54.0,,,0.0,,,NA,1589001580.0,1589042008.0,1017.0,910.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986282.0,-18000.0,3691582.0,Talara,200,-81.27,-4.58,72.09,69.39,72.09,72.09,1011.0,85.0,16.04,184.0,,,34.0,,,PE,1588937026.0,1588979960.0,1011.0,1009.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986283.0,43200.0,2123814.0,Leningradskiy,200,178.42,69.38,33.73,25.74,33.73,33.73,1024.0,91.0,7.67,111.0,,,12.0,,,RU,1588946363.0,1589018771.0,1024.0,1023.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986283.0,18000.0,1337619.0,Ugoofaaru,200,73.0,5.67,84.7,90.66,84.7,84.7,1008.0,75.0,8.75,326.0,,0.92,65.0,,,MV,1588985628.0,1589030106.0,1008.0,1008.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986283.0,-36000.0,4033557.0,Tautira,200,-149.15,-17.73,89.6,95.94,89.6,89.6,1013.0,62.0,6.93,330.0,,0.25,100.0,1.0,7318.0,PF,1588954337.0,1588995230.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986121.0,-25200.0,5746545.0,Portland,200,-122.68,45.52,78.96,63.21,77.0,81.0,1015.0,19.0,21.92,90.0,32.21,,1.0,1.0,5321.0,US,1588942076.0,1588994786.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986284.0,32400.0,1626542.0,Sorong,200,131.25,-0.88,85.08,91.09,85.08,85.08,1009.0,73.0,8.16,160.0,,,0.0,,,ID,1588972145.0,1589015630.0,1009.0,1009.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986284.0,18000.0,1497210.0,Novoagansk,200,76.66,61.94,59.67,51.94,59.67,59.67,1014.0,57.0,11.41,227.0,,,100.0,,,RU,1588976174.0,1589037803.0,1014.0,1008.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986285.0,25200.0,1494237.0,Predivinsk,200,93.44,57.07,48.78,43.25,48.78,48.78,1026.0,62.0,4.7,209.0,,,51.0,,,RU,1588973968.0,1589031955.0,1026.0,1014.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986285.0,10800.0,478769.0,Urdoma,200,48.54,61.75,40.26,36.0,40.26,40.26,1014.0,94.0,3.18,2.0,,,95.0,,,RU,1588982995.0,1589044479.0,1014.0,1003.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986285.0,3600.0,2647461.0,Harlow,200,0.11,51.78,52.39,48.2,52.0,53.6,1016.0,71.0,4.7,140.0,,,2.0,1.0,1468.0,GB,1588997732.0,1589052988.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986285.0,-10800.0,3391412.0,Portel,200,-50.82,-1.94,76.14,84.99,76.14,76.14,1014.0,96.0,2.57,32.0,,,100.0,,,BR,1588929521.0,1588972849.0,1014.0,1013.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986286.0,25200.0,1591474.0,Bac Lieu,200,105.72,9.29,87.39,92.91,87.39,87.39,1010.0,64.0,7.23,154.0,,,100.0,,,VN,1588977497.0,1589022532.0,1010.0,1010.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986286.0,-18000.0,5063646.0,Beatrice,200,-96.75,40.27,54.66,45.32,53.01,55.4,1024.0,35.0,9.17,350.0,,,1.0,1.0,3437.0,US,1588936655.0,1588987761.0,,,,16093.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986006.0,39600.0,2139521.0,Noumea,200,166.46,-22.28,74.41,74.32,73.4,75.0,1017.0,83.0,12.75,140.0,,,90.0,1.0,7344.0,NC,1588965376.0,1589005498.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986286.0,19800.0,1270779.0,Guhāgar,200,73.19,17.48,76.53,83.71,76.53,76.53,1010.0,90.0,3.98,43.0,,,29.0,,,IN,1588984640.0,1589031003.0,1010.0,1009.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986287.0,28800.0,1733782.0,Labuan,200,115.24,5.28,82.2,93.25,82.0,82.4,1010.0,94.0,4.7,131.0,,,75.0,1.0,9372.0,MY,1588975522.0,1589019938.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986287.0,10800.0,60019.0,Eyl,200,49.82,7.98,82.51,88.9,82.51,82.51,1010.0,72.0,4.59,158.0,,,0.0,,,SO,1588991013.0,1589035847.0,1010.0,1006.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986287.0,36000.0,2168305.0,Dubbo,200,148.62,-32.25,69.8,63.66,69.8,69.8,1014.0,56.0,12.75,360.0,,,97.0,1.0,9596.0,AU,1588970599.0,1589008838.0,,,,10000.0,
0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,1588986288.0,19800.0,1264521.0,Madurai,200,78.12,9.93,78.8,87.35,78.8,78.8,1009.0,88.0,3.13,71.0,,,20.0,1.0,9216.0,IN,1588984070.0,1589029207.0,,,,5000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986288.0,7200.0,3166350.0,Sorrento,200,14.37,40.63,59.95,58.93,57.2,62.01,1019.0,71.0,2.24,290.0,,,100.0,1.0,6802.0,IT,1588996291.0,1589047585.0,,,,10000.0,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,1588986288.0,10800.0,464790.0,Zapolyarnyy,200,30.81,69.42,32.0,26.31,32.0,32.0,1006.0,94.0,3.36,60.0,,,90.0,1.0,1639.0,RU,1588981576.0,1589054409.0,,,,2700.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986289.0,10800.0,1056899.0,Sambava,200,50.17,-14.27,74.46,76.32,74.46,74.46,1015.0,85.0,9.93,190.0,,,4.0,,,MG,1588992630.0,1589034062.0,1015.0,1013.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588986183.0,-14400.0,5197085.0,Lancaster,200,-76.25,40.25,44.65,38.37,42.01,46.99,1003.0,81.0,6.93,360.0,,1.78,90.0,1.0,4742.0,US,1588931742.0,1588982835.0,,,,8047.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986289.0,28800.0,2035836.0,Manzhouli,200,117.43,49.6,57.97,50.79,57.97,57.97,1004.0,33.0,5.68,123.0,,,100.0,,,CN,1588970072.0,1589024336.0,1004.0,930.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986289.0,21600.0,1490140.0,Tara,200,74.37,56.89,61.77,57.92,61.77,61.77,1023.0,49.0,3.76,175.0,,,0.0,,,RU,1588978593.0,1589036483.0,1023.0,1014.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986289.0,7200.0,779330.0,Kautokeino,200,23.04,69.01,22.46,13.95,22.46,22.46,1008.0,96.0,6.51,5.0,,,100.0,,,NO,1588983957.0,1589055758.0,1008.0,970.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986060.0,-10800.0,3458211.0,Machado,200,-45.92,-21.67,54.59,53.17,54.59,54.59,1023.0,82.0,2.28,98.0,,,5.0,,,BR,1588929884.0,1588970134.0,1023.0,931.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986290.0,39600.0,2121025.0,Srednekolymsk,200,153.68,67.45,34.95,26.38,34.95,34.95,1013.0,91.0,9.04,96.0,,,11.0,,,RU,1588954317.0,1589022691.0,1013.0,1011.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986217.0,7200.0,2210554.0,Sirte,200,16.59,31.21,62.19,56.89,62.19,62.19,1019.0,80.0,12.68,107.0,,,75.0,,,LY,1588996918.0,1589045892.0,1019.0,1017.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,1588986291.0,-21600.0,5655240.0,Great Falls,200,-111.3,47.5,46.9,30.96,44.01,50.0,1027.0,75.0,24.16,350.0,31.09,1.27,90.0,1.0,4273.0,US,1588939002.0,1588992398.0,,,,16093.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986291.0,3600.0,239300.0,Gambo,200,22.26,4.65,70.16,74.66,70.16,70.16,1011.0,92.0,3.58,25.0,,,84.0,,,CF,1588997883.0,1589042206.0,1011.0,958.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986069.0,23400.0,1313479.0,Loikaw,200,97.21,19.67,80.98,84.34,80.98,80.98,1011.0,52.0,0.98,186.0,,,0.0,,,MM,1588978689.0,1589025425.0,1011.0,916.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588986292.0,3600.0,2399001.0,Mayumba,200,10.66,-3.43,79.07,88.88,79.07,79.07,1010.0,90.0,1.9,162.0,,2.5,100.0,,,GA,1589001279.0,1589044378.0,1010.0,1009.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986292.0,3600.0,2270385.0,Camacha,200,-16.33,33.08,66.2,62.65,66.2,66.2,1018.0,88.0,13.87,290.0,,,40.0,1.0,6902.0,PT,1589004607.0,1589054004.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986292.0,-18000.0,4001056.0,La Orilla,200,-102.23,17.98,82.13,84.33,82.13,82.13,1008.0,64.0,8.52,251.0,,,0.0,,,MX,1588940311.0,1588986735.0,1008.0,1005.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986293.0,-18000.0,3792394.0,Mapiripán,200,-72.13,2.89,72.3,79.32,72.3,72.3,1015.0,97.0,2.37,129.0,,,100.0,,,CO,1588934275.0,1588978324.0,1015.0,995.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986293.0,-7200.0,3421982.0,Maniitsoq,200,-52.9,65.42,36.86,32.14,36.86,36.86,1021.0,80.0,1.86,256.0,,,100.0,,,GL,1588919121.0,1588984247.0,1021.0,1016.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986293.0,-21600.0,5597034.0,Jerome,200,-114.52,42.72,70.2,57.72,69.01,71.6,1019.0,17.0,13.87,290.0,,,1.0,1.0,4575.0,US,1588940564.0,1588992382.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986293.0,43200.0,2208248.0,Kaitangata,200,169.85,-46.28,60.01,56.84,60.01,60.01,1019.0,60.0,4.0,,8.01,,0.0,3.0,2000217.0,NZ,1588967283.0,1589001964.0,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986294.0,-10800.0,3461888.0,Guarapari,200,-40.5,-20.67,69.91,70.2,69.8,70.0,1023.0,77.0,6.93,230.0,,,20.0,1.0,8474.0,BR,1588928498.0,1588968919.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986294.0,7200.0,80509.0,Al Bardīyah,200,25.09,31.76,60.96,56.32,60.96,60.96,1017.0,73.0,9.51,331.0,,,0.0,,,LY,1588994819.0,1589043911.0,1017.0,1008.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986295.0,7200.0,3020850.0,Draguignan,200,6.47,43.53,50.83,49.01,48.2,55.0,1017.0,87.0,2.06,21.0,,,75.0,1.0,6506.0,FR,1588997754.0,1589049914.0,,,,10000.0,
0,"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50d'}]",stations,1588986015.0,-18000.0,3533462.0,Acapulco de Juárez,200,-99.89,16.86,84.2,87.8,84.2,84.2,1008.0,70.0,10.29,260.0,,,20.0,1.0,7103.0,MX,1588939843.0,1588986080.0,,,,8047.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986295.0,14400.0,935221.0,Saint-Paul,200,55.27,-21.01,66.04,66.33,60.01,71.6,1015.0,88.0,6.93,180.0,,,20.0,1.0,2133.0,RE,1588991960.0,1589032284.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986296.0,28800.0,1686499.0,Kapitan Ramon,200,123.13,10.77,83.95,88.74,83.95,83.95,1010.0,72.0,8.79,40.0,,,96.0,,,PH,1588973203.0,1589018469.0,1010.0,985.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986296.0,-18000.0,3697441.0,El Alto,200,-81.21,-4.27,71.37,67.35,71.37,71.37,1011.0,84.0,17.52,190.0,,,18.0,,,PE,1588936989.0,1588979969.0,1011.0,981.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986296.0,3600.0,2389691.0,Batangafo,200,18.28,7.3,73.85,76.62,73.85,73.85,1009.0,74.0,4.5,209.0,,,39.0,,,CF,1588998634.0,1589043365.0,1009.0,962.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986013.0,14400.0,292968.0,Abu Dhabi,200,54.37,24.47,80.64,86.13,78.8,82.0,1006.0,69.0,3.36,240.0,,,0.0,1.0,7533.0,AE,1588988533.0,1589036143.0,,,,10000.0,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986297.0,-18000.0,3666881.0,Toro,200,-76.08,4.61,71.35,75.76,71.35,71.35,1013.0,87.0,3.38,273.0,,0.47,100.0,,,CO,1588935093.0,1588979402.0,1013.0,909.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986297.0,28800.0,1784239.0,Ningxiang,200,111.21,37.34,57.99,44.8,57.99,57.99,1013.0,36.0,16.87,316.0,,,100.0,,,CN,1588973506.0,1589023887.0,1013.0,876.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986298.0,0.0,3372964.0,Lagoa,200,-27.98,39.05,61.27,53.2,61.27,61.27,1017.0,89.0,18.84,284.0,,0.21,100.0,,,PT,1589006666.0,1589057538.0,1017.0,1012.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986298.0,25200.0,1633419.0,Padang,200,100.35,-0.95,83.19,90.03,83.19,83.19,1010.0,68.0,2.8,74.0,,,86.0,,,ID,1588979566.0,1589023041.0,1010.0,1010.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986298.0,28800.0,1797535.0,Qiongshan,200,110.35,20.01,84.2,90.7,84.2,84.2,1008.0,79.0,8.95,180.0,,,25.0,1.0,9635.0,CN,1588975507.0,1589022300.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986299.0,-25200.0,5969025.0,Haines Junction,200,-137.51,60.75,58.06,50.88,58.06,58.06,1024.0,34.0,5.86,199.0,,,100.0,,,CA,1588941750.0,1589002230.0,1024.0,955.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986181.0,-14400.0,3464724.0,Diamantino,200,-56.45,-14.41,65.44,67.19,65.44,65.44,1017.0,83.0,2.82,188.0,,,100.0,,,BR,1588931819.0,1588973254.0,1017.0,986.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986299.0,10800.0,698927.0,Novi Sanzhary,200,34.31,49.34,42.49,35.85,42.49,42.49,1012.0,96.0,8.37,319.0,,,16.0,,,UA,1588990052.0,1589044253.0,1012.0,1002.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986299.0,7200.0,2212775.0,Sabha,200,14.43,27.04,74.98,66.76,74.98,74.98,1015.0,28.0,10.54,98.0,,,76.0,,,LY,1588997867.0,1589045980.0,1015.0,967.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986300.0,3600.0,2510573.0,Teguise,200,-13.56,29.06,66.2,67.12,66.2,66.2,1019.0,72.0,2.24,340.0,,,20.0,1.0,2379.0,ES,1589004378.0,1589052905.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986300.0,3600.0,2317982.0,Yuli,200,10.27,9.7,84.79,86.92,84.79,84.79,1009.0,54.0,6.62,210.0,,,4.0,,,NG,1589000369.0,1589045475.0,1009.0,977.0,,,
